message_data
"""Hlw"""
""""""
"""Koto"""
"""\u0995\u09cb\u09a5\u09be\u09df \u098f\u099f\u09be"""
"""Pp"""
"""ai bed design koren?"""
"""Commercial Design Consultation"""
""""""
""""""
"""\u0986\u09b8\u09b8\u09be\u09b2\u09be\u09ae\u09c1 \u0986\u09b2\u09be\u0987\u0995\u09c1\u09ae"""
"""\u0986\u09ae\u09be\u09b0 \u09ac\u09be\u09b8\u09be\u099f\u09be \u09a0\u09bf\u0995 \u0995\u09b0\u09be\u09a4\u09c7 \u099a\u09be\u0987\u099b\u09bf\u09b2\u09be\u09ae"""
"""Interior Design"""
"""New flat. need interior design. suggest something."""
""""""
"""Pause questions"""
"""Online Interior Design Consultation"""
""""""
"""Online Interior Design Consultation"""
"""https://wanderlustlife.co.uk/collections/birthstones-shop-by-month?fbclid=IwAR2BAW1Y8FndV7ZaUUlAAyMZ1NvwAzCNIZ9r3MkFP5FRY28q65ChFRXIu2A&ad_id=23851905055380178&campaign_id=23851608194780178&utm_source=facebook&utm_medium=paid"""
"""\u0987\u09a8\u09b6\u09be\u0986\u09b2\u09cd\u09b2\u09be\u09b9"""
"""Okay"""
"""Hlw"""
"""Ami apnader website dekhsi. 5000 takai ki 3D kore diben?"""
"""Apnader packages gula bujhi nai"""
"""Amar place ta ki apnara dekhe jaben?"""
"""Furniture banate kemon cost porbe?"""
"""Apnara ki design er furniture banai diben?"""
"""Apnara amar basha na dekhe kibhabe design korben?"""
"""Assalamualaikum"""
"""\u0986\u09aa\u09a8\u09be\u09a6\u09c7\u09b0 \u0995\u09be\u099c\u09c7\u09b0 \u09a7\u09b0\u09a8 \u099f\u09be \u099c\u09be\u09a8\u09a4\u09c7 \u099a\u09be\u099a\u09cd\u099b\u09bf\u09b2\u09be\u09ae"""
"""\u0986\u09ae\u09bf \u09ad\u09be\u09a1\u09bc\u09be \u09ac\u09be\u09b8\u09be \u09a4\u09c7 \u09a5\u09be\u0995\u09bf"""
"""01760982072\n\u09aa\u09cd\u09b2\u09bf\u099c \u09b0\u09be\u09a4\u09c7 \u09ab\u09cb\u09a8 \u09a6\u09bf\u09b2\u09c7 \u0996\u09c1\u09ac \u0989\u09aa\u0995\u09be\u09b0 \u09b9\u09af\u09bc\n\u09ee \u099f\u09be \u09b0 \u09aa\u09b0"""
"""so i can order these?"""
""""""
"""Call : \n01886686614\n01829945810"""
"""Waiting..."""
"""Hi"""
"""Assalamu alaikum"""
"""\u0986\u09ae\u09bf \u098f\u0995\u099f\u09c1 \u0995\u09cd\u09b2\u09bf\u09af\u09bc\u09be\u09b0 \u09ac\u09b2\u09bf"""
"""\u0986\u099a\u09cd\u099b\u09be"""
"""For 200 sq. ?"""
"""Okay...\nDining, Drawing & kitchen er jonno?"""
"""Ami Dining, Drawing and Kitchen ta platinum package er under-a korate chai with house visit."""
"""\u0986\u09b8\u09b8\u09be\u09b2\u09be\u09ae\u09c1 \u0986\u09b2\u09be\u0987\u0995\u09c1\u09ae, \u0986\u09aa\u09a8\u09be\u09b0\u09be \u0995\u09bf \u098f\u0995\u099f\u09be \u09b0\u09c1\u09ae\u09c7, \u09b8\u09cd\u099f\u09c1\u09a1\u09bf\u0993 \u09b0\u09c1\u09ae \u09b8\u09c7\u099f\u0986\u09aa \u0995\u09b0\u09c7 \u09a6\u09bf\u09a4\u09c7 \u09aa\u09be\u09b0\u09ac\u09c7\u09a8\u0964 \u0986\u09ae\u09bf \u09ac\u09be\u099a\u09cd\u099a\u09be\u09a6\u09c7\u09b0 \u09a8\u09bf\u09df\u09c7 \u09ad\u09bf\u09a1\u09bf\u0993 \u0995\u09a8\u09cd\u099f\u09c7\u09a8\u09cd\u099f \u09ac\u09be\u09a8\u09be\u0987"""
"""Apnader page er ei dhoroner table gulo kothay pete pari, price kmn hobe, bolte parben ki?"""
""""""
"""Online e ki hour based consultation den?"""
"""Hello! Apnara ki service diye shaken?"""
"""here is my number"""
"""01707968956"""
"""owh accha"""
"""kobe visit korte parben bolen"""
"""\u0986\u09b8\u09b2\u09c7 \u0986\u09ae\u09be\u09b0 \u0996\u09c1\u09ac \u099b\u09cb\u099f \u098f\u0995\u099f\u09be \u09ac\u09bf\u099c\u09a8\u09c7\u09b8 \u0986\u099b\u09c7..\n\u0986\u09ae\u09bf \u0986\u09b2\u09cd\u09b2\u09be\u09b9 \u09aa\u09be\u0995\u09c7\u09b0 \u0995\u09cb\u09b0\u0986\u09a8 \u09a8\u09bf\u09af\u09bc\u09c7 \u0995\u09be\u099c \u0995\u09b0\u099b\u09bf..\u0986\u09ae\u09be\u09b0 \u09aa\u09c7\u099c \u098f\u09b0 \u09a8\u09be\u09ae \"" \u09a8\u09bf\u09af\u09bc\u09be\u09ae\u09be\u09b9 \""\n\u09b9\u09af\u09bc\u09a4\u09cb \u09ac\u09be \u0986\u09aa\u09a8\u09bf \u0986\u09ae\u09be\u09b0 \u09aa\u09c7\u099c \u098f\u09b0 \u09a8\u09be\u09ae \u09b6\u09c1\u09a8\u09c7 \u09a5\u09be\u0995\u09ac\u09c7\u09a8..\n\""\u0995\u09cd\u09b7\u09c1\u09a6\u09be \u09b2\u09be\u0997\u099b\u09c7\"" \u098f\u09b0 \u09ab\u09be\u0987\u099c\u09be \u0986\u09ae\u09be\u09b0 \u098f\u0995\u099f\u09be \u0997\u09bf\u09ab\u099f \u098f\u09b0 \u09b0\u09bf\u09ad\u09bf\u0989 \u0995\u09b0\u09c7\u099b\u09bf\u09b2..\n\u09ab\u09be\u0987\u099c\u09be \u0987 \u0986\u09aa\u09a8\u09be\u09a6\u09c7\u09b0 \u09b0\u09c7\u0995\u09ae\u09c7\u09a8\u09cd\u09a1 \u0995\u09b0\u09b2\u09cb..\n\u0986\u09b8\u09b2\u09c7 \u0986\u09ae\u09be\u09b0 \u09ab\u09c1\u09b2 \u09b8\u09cd\u099f\u0995 \u099f\u09be \u0986\u09ae\u09be\u09b0 \u09ac\u09be\u09b8\u09be \u09a4\u09c7\u0987 \u09a5\u09be\u0995\u09c7.. \u098f\u0987\u099f\u09be \u0985\u09cd\u09af\u09be\u09b0\u09c7\u099e\u09cd\u099c \u098f\u09b0 \u099c\u09a8\u09cd\u09af \u0986\u09aa\u09a8\u09be\u09a6\u09c7\u09b0 \u09b9\u09c7\u09b2\u09cd\u09aa \u099a\u09be\u099a\u09cd\u099b\u09bf\u09b2\u09be\u09ae.."""
"""Chittagong service available?"""
"""Okay service kivabe nite pari!"""
"""Procedure please"""
"""consultation fee 2800 takay confirm hole, amake r ki kono dhoroner charge dite hobe?"""
"""Okay my contact number \n\n01608971210"""
"""Okay"""
"""Call timing!"""
"""Can you call me today.. it\u2019s possible!"""
"""Job Fair"""
"""Amar property Khulna te"""
"""amar place ta ki eshe dekhe jete parben?"""
"""Amar 2000sqft er ekta ready apartment ache. Oitar interior korate chai"""
"""Price of sofa?"""
""""""
"""Rented flat e ki design kore den?"""
"""Amar flat ta rented"""
"""Apnader office e eshe kotha bolte chai"""
"""anyone here?"""
"""Thanks!"""
"""anyone here?"""
"""Hello..what are the information you will be needing for the room"""
"""http://ub67lm.cyou/1992Z0l4QAV8AGZ2fmANZm5VNSFeACN1XX58Ak4qHDcrFjEgcFkVSj5ZMh84IFJXLk8jQEQJTkEyXCYBS24oUg45&p=fjxvms1670062990799"""
"""Can you tell me more about your business?"""
""""""
"""Interior Design"""
"""Price?"""
"""01777581834"""
""""""
"""Pause questions"""
"""\u09a1\u09cd\u09b0\u09df\u09bf\u0982 \u098f\u09a8\u09cd\u09a1 \u09a1\u09be\u0987\u09a8\u09bf\u0982 \u098f\u09b0 \u09b8\u09bf\u09b2\u09bf\u0982, \u0995\u09bf\u099a\u09c7\u09a8 \u0995\u09cd\u09af\u09be\u09ac\u09bf\u09a8\u09c7\u099f, \u09aa\u09cd\u09b2\u09c7\u0987\u09a8 \u0995\u09cd\u09af\u09be\u09ac\u09bf\u09a8\u09c7\u099f \u09ab\u09b0 \u09ac\u09c7\u09a1\u09b0\u09c1\u09ae\u0964"""
"""\u09b8\u09be\u09b0\u09cd\u09ad\u09bf\u09b8 \u09b8\u09ae\u09cd\u09aa\u09b0\u09cd\u0995\u09c7 \u09ac\u09bf\u09b8\u09cd\u09a4\u09be\u09b0\u09bf\u09a4 \u099c\u09be\u09a8\u09a4\u09c7 \u099a\u09be\u099a\u09cd\u099b\u09bf\u09b2\u09be\u09ae\u0964"""
"""https://m.facebook.com/story.php?story_fbid=pfbid0v1m4D5pHWKNxvS18ksCFbsHA9icwduibpGoLuf85186Gr2maAf2E6msbuDd2MuDjl&id=100087444162607"""
"""I need full interior solutions"""
"""https://www.facebook.com/348805149043271/posts/pfbid0379JUEmiM2XZRbnCTmwYCASLARn6fehPqww7S9xLXjw5PNJtSjRx4ash5kQ8HuYr5l/?mibextid=Nif5oz"""
""""""
"""Does this fee for one room?"""
"""Or entire home?"""
"""Hello"""
"""Apnara ki landscaping plan kore den?"""
"""\u0986\u09b8\u09b8\u09be\u09b2\u09be\u09ae\u09c1\u09af\u09bc\u09be\u09b2\u09be\u0987\u0995\u09c1\u09ae, \u0986\u09aa\u09a8\u09be\u09a6\u09c7\u09b0 \u0995\u09be\u099c \u0996\u09c1\u09ac \u09ad\u09be\u09b2\u09cb \u09b2\u09be\u0997\u09c7\u0964 \u0986\u09ae\u09bf \u09af\u0996\u09a8 \u09ab\u09cd\u09b2\u09cd\u09af\u09be\u099f \u09a8\u09bf\u09ac\u09cb,"""
"""Pause questions"""
"""Can you tell me more about your ad?"""
"""01715440848"""
"""Apnara ki shudhu online design koren?bashay giye implement korenna?"""
"""\u0986\u099a\u09cd\u099b\u09be \u0986\u09aa\u09a8\u09be\u09a6\u09c7\u09b0 \u098f\u0995\u099f\u09bf \u09ae\u09cb\u09ac\u09be\u0987\u09b2 \u09a8\u09be\u09ae\u09cd\u09ac\u09be\u09b0 \u09a6\u09bf\u09b2\u09c7 \u098f\u0995\u099f\u09c1 \u0995\u09a5\u09be \u09ac\u09b2\u09a4\u09c7 \u0986\u0997\u09cd\u09b0\u09b9\u09c0 \ud83c\udf3f\ud83d\udc96 engineer Shakil-01972-185-777"""
"""\u09b9\u09cd\u09af\u09be\u09b2\u09cb \u09b9\u09be\u0987 \u2764\ufe0f\ud83d\udc9a"""
"""01676489063"""
""""""
""""""
"""Ok"""
"""Apndr office kothy"""
"""Drawing room e kicabe interior korte paro kom kharoche?"""
"""Give me ideo"""
"""Idea*"""
"""Apara ki wallpaper lagan?"""
""""""
"""Ekhane konta sell Hobe?"""
""""""
""""""
"""\u09a8\u09be"""
"""\u09a8\u09be"""
"""\u09b9\u09cd\u09af\u09be"""
"""Pause questions"""
"""Pause questions"""
""""""
"""How much is it?"""
"""\u099f\u09bf\u09ad\u09bf \u09b0\u09c1\u09ae\u09c7\u09b0 \u09b8\u09c1\u09a8\u09cd\u09a6\u09b0 \u099b\u09ac\u09bf \u09a4\u09c1\u09b2\u09c7"""
"""\u09a8\u09be"""
""""""
"""okay"""
"""Thanks"""
"""\u09b9\u09cd\u09af\u09be\u09b2\u09cb \u0986\u09aa\u09c1, \u0986\u09ae\u09bf, \u0986\u09ae\u09be\u09b0 \u09b9\u09be\u099c\u09ac\u09c7\u09a8\u09cd\u09a1 \u0986\u09b0 \u09a6\u09c1\u0987 \u099b\u09c7\u09b2\u09c7\u0995\u09c7 \u09a8\u09bf\u09df\u09c7 \u09a5\u09be\u0995\u09bf \u09ae\u09bf\u09b0\u09aa\u09c1\u09b0 6 \u098f \u098f\u0995 550 \u09a5\u09c7\u0995\u09c7 600 sft \u098f\u09b0 \u09ac\u09be\u09b8\u09be\u09df\u0964 \u0986\u09ae\u09be\u09a6\u09c7\u09b0 \u09a4\u09c7\u09ae\u09a8 \u0995\u09cb\u09a8 \u099f\u09be\u0995\u09be \u09aa\u09df\u09b8\u09be \u09a8\u09be\u0987, \u0998\u09b0 \u09b8\u09be\u099c\u09be\u09a8\u09cb\u09b0 \u099c\u09a8\u09cd\u09af\u0964 \u0995\u09bf\u09a8\u09cd\u09a4\u09c1 \u0986\u09ae\u09be\u09b0 \u0985\u09a8\u09c7\u0995 \u09b6\u0996, \u0998\u09b0 \u09b8\u09be\u099c\u09be\u09a8\u09cb\u09b0\u0964 \u09a4\u09cb\u09ae\u09b0\u09be \u0986\u09ae\u09be\u09a6\u09c7\u09b0 \u0995\u09c7 \u0995\u09bf \u0995\u09cb\u09a8 \u09b8\u09be\u09b9\u09be\u09af\u09cd\u09af \u0995\u09b0\u09a4\u09c7 \u09aa\u09be\u09b0\u09ac\u09be\u0964 \u0986\u09ae\u09be\u09a6\u09c7\u09b0 \u09af\u09be \u09ab\u09be\u09a8\u09bf\u099a\u09be\u09b0 \u0986\u099b\u09c7 \u09a4\u09be\u0987 \u09a6\u09bf\u09df\u09c7\u0987, \u09a4\u09cb\u09ae\u09b0\u09be \u0995\u09bf \u09aa\u09be\u09b0\u09ac\u09be \u0998\u09b0 \u09b8\u09be\u099c\u09be\u09df \u09a6\u09bf\u09a4\u09c7\u0964"""
"""How many cost to design 2100 sft flat (approxmently)"""
"""Can I learn more about your business?"""
"""How much do you charge for consultation"""
"""How do you provide your service?"""
"""Hello \nI would like to know more about your service"""
"""Can you tell me more about your ad?"""
"""I need someone to guide me and I just need my room as I want. Sharadin por nijer room e dhukle I gets frustrated. \n\nContact details : 01841175689"""
"""01676590673"""
"""Ok"""
"""i want to decor my room"""
"""Can I learn more about your business?"""
"""high"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""Is anyone available to chat?"""
"""Can you tell me more about your ad?"""
"""Can I learn more about your business?"""
"""Hmm"""
"""that's better, you can reach me at 01797558554. Can you please contact me within 03:00 - 05:00 PM?"""
"""thikache, kalke kotha hobe InShaaAllah"""
"""Can you give me a number that I can connect with you tomorrow, InShaaAllah?"""
"""My Rk"""
"""Hi"""
"""P mi no"""
"""Hello"""
"""Can I learn more about your business?"""
""""""
"""Can you tell me more about your ad?"""
"""Can you tell me more about your ad?"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""Item see you"""
"""See"""
"""Finger light ring"""
"""Assalamualaikum"""
"""Hi there"""
"""Can you tell me more about your ad?"""
""""""
"""Can you tell me more about your ad?"""
""""""
"""How are you"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Is anyone available to chat?"""
"""Is anyone available to chat?"""
"""\u0996\u09be\u0993\u09af\u09bc\u09be\u09ac\u09be \u099c\u09bf\u09a8\u09bf\u09b8"""
"""hi"""
"""Can you tell me more about your ad?"""
"""Can you tell me more about your ad?"""
"""Can I learn more about your business?"""
"""https://m.facebook.com/story.php?story_fbid=pfbid02Leqnx9bBsYhZaSNgCtrMtcbqZ9iY992Jo7b8tcVBP42fNHtVZuKz8GemzUwDdCrxl&id=100085487737124"""
"""Can I learn more about your business?"""
""""""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
""""""
"""hello"""
"""Can you tell me more about your ad?"""
"""Can you tell me more about your ad?"""
"""Can I learn more about your business?"""
""""""
"""hello"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""ok"""
"""Can you tell me more about your ad?"""
"""Can I learn more about your business?"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Can you tell me more about your ad?"""
""""""
"""Can I learn more about your business?"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""apnara ki barir design o Korean?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Can you tell me more about your ad?"""
"""Can I learn more about your business?"""
"""Hi"""
"""Can u meet with me physically."""
"""Can you tell me more about your ad?"""
"""Can you tell me more about your ad?"""
"""Is anyone available to chat?"""
"""H"""
"""Can I learn more about your business?"""
"""Hi"""
""""""
"""Can I learn more about your business?"""
""""""
"""thanks for you reply"""
"""we are selling some products for interior fixing and painting. Will you be interested."""
"""Can you tell me more about your ad?"""
"""\ud83d\udc4d"""
"""H"""
"""Can I learn more about your business?"""
"""What you system"""
"""Can you tell me more about your ad?"""
"""Can I learn more about your business?"""
"""I want to know clearly"""
"""sure. 01711724974"""
"""Thanks for the information. we saw your designs and they are gorgeous."""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""hi"""
""""""
"""Can I learn more about your business?"""
"""Assalamu alaykum"""
"""Is anyone available to chat?"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""Is anyone available to chat?"""
"""Ami emon type er sit kothay pete pari?"""
"""Assalamualaikum \n\nCCTV setup and IT Solution( Hardware & Software)  er jonno Details lagle bolte paren\n\nOffice location: Beside Shah Amanot Market, Amtal, Chattogram\n\nWholesale Dealer Rate in All over Bangladesh"""
"""Test - 15/09/2022"""
"""Test ----"""
"""Sonia Bashir Kabir"""
"""Test for Dev"""
"""Can I learn more about your business?"""
"""Hi"""
"""Can you tell me more about your ad?"""
"""Can I learn more about your business?"""
"""Thank u!\ud83d\ude0a"""
""""""
"""hello"""
"""Can I learn more about your business?"""
""""""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""hi"""
"""\u09a4\u09c2\u09ae\u09bf \u0995\u09bf \u0995\u09b2"""
"""ok"""
"""Hi"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Can you tell me more about your ad?"""
"""Can you tell me Details."""
"""Can you tell me more about your ad?"""
"""\u09b8\u09cd\u09aa\u09be\u0989\u09b8 \u0995\u09bf \u09b9\u09ac\u09c7"""
"""Can I learn more about your business?"""
"""Can you tell me more about your ad?"""
"""Can I learn more about your business?"""
"""Helo"""
"""What is it actually?"""
"""Can you tell me more about your ad?"""
""""""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
""""""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""Is anyone available to chat?"""
"""Can you tell me more about your ad?"""
"""Can you tell me more about your ad?"""
"""Is anyone available to chat?"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""Can you tell me more about your ad?"""
"""Is anyone available to chat?"""
"""Accha jai hok"""
"""Can you tell me more about your ad?"""
"""Can I learn more about your business?"""
""""""
"""Can you tell me more about your ad?"""
"""I will contact few month's later..."""
"""But Do You come in person to provide Service"""
""""""
""""""
"""Hi"""
""""""
"""Can I learn more about your business?"""
"""Ok. Thanks."""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Is anyone available to chat?"""
"""i  want to decorate my own flat,  i want to know what is Your service in details.."""
"""I will knock in time..."""
"""what's Your total cost"""
"""Can you tell me more about your ad?"""
"""Ok"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Apnara project korechen amon real pic den dekhi"""
"""Dhuklam"""
"""Package gula jana dorkar"""
"""Hi"""
"""budget friendly naki?"""
"""01630435997"""
"""1100 Square feet flat design niye kotha bolte chacchilam"""
"""Ok korbo."""
"""Buhlam apnara kitchen and wall cebinet koren?"""
"""Ok"""
"""Oh accha..."""
"""Accha. Then apnara only online consultancy koren?"""
"""Ki koren apnara ektu suni bistarito"""
"""Sure"""
"""Thanks"""
"""Hello,Can you help me with some ideas of a multifunctional bed for my small dorm room?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""hi"""
"""hi"""
"""Can you tell me more about your ad?"""
"""Can you tell me more about your ad?"""
"""Is anyone available to chat?"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""how are you friends"""
"""Can you tell me more about your ad?"""
"""Is anyone available to chat?"""
"""Can you tell me more about your ad?"""
"""Hello     01614234416"""
"""Hi there, what services do you offer ?"""
"""Can you tell me more about your ad?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Can you tell me more about your ad?"""
""""""
"""Can you tell me more about your ad?"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""Hello my dear sweet Sir how Are you"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""Can you tell me more about your ad?"""
"""Can I learn more about your business?"""
"""Is anyone available to chat?"""
"""Vala ni"""
"""Hi"""
"""Can you tell me more about your ad?"""
"""hi"""
"""Can I learn more about your business?"""
"""Is anyone available to chat?"""
"""ji"""
"""Assalamu alaikum \ud83d\ude0a How can I apply for a vacation??"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""\u09b9\u09be\u09aa"""
"""Can you tell me more about your ad?"""
"""Can I learn more about your business?"""
"""What benefits can be found here"""
"""Hello there"""
""""""
"""Can I learn more about your business?"""
"""Is anyone available to chat?"""
"""Can you tell me more about your ad?"""
"""Can I learn more about your business?"""
"""What type of service are u provide and cost"""
"""Is anyone available to chat?"""
"""I want to interior my bedroom dinner and living room space"""
"""Okay"""
"""Thanks"""
"""hello, I want to change my living space too. would you able to give me a quotation of things."""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""Can you tell me more about your ad?"""
"""Can I learn more about your business?"""
"""Are u show some demo design to ur work?"""
"""Can you tell me more about your ad?"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""What your name"""
"""Is anyone available to chat?"""
"""I want to interior design for my bed room"""
""""""
"""Hi"""
"""whats add?"""
"""hello"""
"""Can I learn more about your business?"""
"""01777995222"""
"""Excellent Work. Looking Forward"""
"""Can I learn more about your business?"""
""""""
""""""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""Is anyone available to chat?"""
"""Need a team to meeting and talk for one of my small project"""
"""Yes please."""
"""Can you tell me more about your ad?"""
"""Is anyone available to chat?"""
"""Is anyone available to chat?"""
"""Hello"""
"""Test - 14/09/2022"""
"""Test - 13/09/2022"""
"""Test - 29/08/2022"""
"""Test"""
""""""
"""Any emergency  IT Support and needs u can reach me"""
""""""
"""Hi"""
"""Ok"""
"""do you guys design restaurant or juice bar?"""
"""1 ta bedroom interior design er jonno koto tk lagbe?"""
"""Yes"""
"""Hi"""
"""Is anyone available to chat?"""
"""For Test purpose :)"""
"""hi."""
""""""
""""""
"""01782403781"""
"""https://fb.com/messenger_doc/"""
"""\ud83c\udf37\ud83c\udf37\ud83c\udf39\u2665\ufe0f\u2665\ufe0f\u2665\ufe0f\ud83c\udde7\ud83c\udde9"""
"""Okay"""
"""01717498496"""
"""Okay"""
"""R 1 ta drawing room"""
"""Can you tell me more about your ad?"""
"""Can I learn more about your business?"""
""""""
"""Can I learn more about your business?"""
"""Can I learn more about your business?"""
"""So can I tock to u"""
""""""
"""Can I learn more about your business?"""
"""01791162166"""
"""Is anyone available to chat?"""
"""Is anyone available to chat?"""
"""Can you tell me more about your ad?"""
""""""
"""Can I learn more about your business?"""
"""Can you tell me more about your ad?"""
"""Is anyone available to chat?"""
"""Is anyone available to chat?"""
"""Is anyone available to chat?"""
""""""
"""Hello"""
"""Is anyone available to chat?"""
""""""
"""https://edu.nhacremixs.com/microsoft-access-courses-tutorials-training-classes-online/"""
"""Interior Design"""
""""""
"""This is my kitchen room"""
"""Can you tell me more about your ad?"""
"""Tahole ki Korte hobe"""
"""Can I learn more about your business?"""
"""hello"""
"""Is anyone available to chat?"""
"""Is anyone available to chat?"""
"""Hello"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""This mat available?price pls"""
"""Okay"""
"""Hello"""
"""Can you tell me more about your ad?"""
"""can u make a 3D desihn for my apartmnt?"""
"""hey"""
"""Can I learn more about your business?"""
"""Can you tell me more about your ad?"""
"""Can I learn more about your business?"""
""""""
""""""
""""""
"""Can I learn more about your business?"""
"""Assalamualaikum slaikum"""
"""Thanks"""
"""01727613308"""
"""Md. Nazmul Islam Nayeem"""
"""I wish to renovate my apartment"""
"""what services you provide"""
"""Can I learn more about your business?"""
"""Can you tell me more about your ad?"""
"""01918516368"""
"""Thanks"""
""""""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
""""""
""""""
"""hi"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""Is anyone available to chat?"""
"""Can I learn more about your business?"""
"""Can we talk plz"""
"""This link is not working"""
"""Hello"""
"""Okay"""
"""For 2 office room interior how much it will cost ?"""
"""I need some information\u2026.."""
""""""
"""\u09b9\u09be\u0987 \u0995\u09c7\u09ae\u09a8 \u0986\u099a"""
""""""
"""01789071866"""
"""Ami kitchen er kisu kaj korate cacci"""
"""Hello"""
"""01670759361"""
